Frame,Driver,Speed,Sector,Lap
5171,VERSTAPPEN,267,Sector 2,36 / 53
5181,VERSTAPPEN,274,Sector 2,36 / 53
5191,VERSTAPPEN,277,Sector 2,36 / 53
5201,VERSTAPPEN,279,Sector 2,36 / 53
5211,VERSTAPPEN,282,Sector 2,36 / 53
5221,VERSTAPPEN,284,Sector 2,36 / 53
5231,VERSTAPPEN,286,Sector 2,36 / 53
5241,VERSTAPPEN,288,Sector 2,36 / 53
5251,VERSTAPPEN,290,Sector 2,36 / 53
5261,VERSTAPPEN,292,Sector 2,36 / 53
5271,VERSTAPPEN,294,Sector 2,36 / 53
5281,VERSTAPPEN,296,Sector 2,36 / 53
5291,VERSTAPPEN,297,Sector 2,36 / 53
5301,VERSTAPPEN,299,Sector 2,36 / 53
5311,VERSTAPPEN,301,Sector 2,36 / 53
5321,VERSTAPPEN,302,Sector 2,36 / 53
5331,VERSTAPPEN,303,Sector 2,36 / 53
5341,VERSTAPPEN,304,Sector 2,36 / 53
5351,VERSTAPPEN,304,Sector 2,36 / 53
5361,VERSTAPPEN,304,Sector 2,36 / 53
5371,VERSTAPPEN,304,Sector 2,36 / 53
5381,VERSTAPPEN,305,Sector 2,36 / 53
5391,VERSTAPPEN,305,Sector 2,36 / 53
5401,VERSTAPPEN,304,Sector 2,36 / 53
5411,VERSTAPPEN,303,Sector 2,36 / 53
5421,VERSTAPPEN,302,Sector 2,36 / 53
5431,VERSTAPPEN,302,Sector 2,36 / 53
5441,VERSTAPPEN,302,Sector 2,36 / 53
5451,VERSTAPPEN,301,Sector 2,36 / 53
5461,VERSTAPPEN,300,Sector 2,36 / 53
5471,VERSTAPPEN,299,Sector 2,36 / 53
