Frame,Driver,Speed,Sector,Lap
1108,HAMILTON,276,Sector 2,9 of 73
1111,HAMILTON,277,Sector 2,9 of 73
1114,HAMILTON,277,Sector 2,9 of 73
1117,HAMILTON,277,Sector 2,9 of 73
1120,HAMILTON,278,Sector 2,9 of 73
1123,HAMILTON,278,Sector 2,9 of 73
1126,HAMILTON,278,Sector 2,9 of 73
1129,HAMILTON,279,Sector 2,9 of 73
1132,HAMILTON,279,Sector 2,9 of 73
1135,HAMILTON,279,Sector 2,9 of 73
1138,HAMILTON,280,Sector 2,9 of 73
1141,HAMILTON,280,Sector 2,9 of 73
1144,HAMILTON,281,Sector 2,9 of 73
1147,HAMILTON,281,Sector 2,9 of 73
1150,HAMILTON,281,Sector 2,9 of 73
1153,HAMILTON,282,Sector 2,9 of 73
1156,HAMILTON,282,Sector 2,9 of 73
1159,HAMILTON,283,Sector 2,9 of 73
1162,HAMILTON,283,Sector 2,9 of 73
1165,HAMILTON,283,Sector 2,9 of 73
1168,HAMILTON,284,Sector 2,9 of 73
1171,HAMILTON,284,Sector 2,9 of 73
1174,HAMILTON,284,Sector 2,9 of 73
1177,HAMILTON,284,Sector 2,9 of 73
1180,HAMILTON,284,Sector 2,9 of 73
1183,HAMILTON,284,Sector 2,9 of 73
1186,HAMILTON,284,Sector 2,9 of 73
1189,HAMILTON,285,Sector 2,9 of 73
1192,HAMILTON,285,Sector 2,9 of 73
1195,HAMILTON,285,Sector 2,9 of 73
1198,HAMILTON,284,Sector 2,9 of 73
1201,HAMILTON,284,Sector 2,9 of 73
1204,HAMILTON,284,Sector 2,9 of 73
1207,HAMILTON,284,Sector 2,9 of 73
1210,HAMILTON,284,Sector 2,9 of 73
1213,HAMILTON,284,Sector 2,9 of 73
1216,HAMILTON,282,Sector 2,9 of 73
1219,HAMILTON,281,Sector 2,9 of 73
1222,HAMILTON,279,Sector 2,9 of 73
1225,HAMILTON,273,Sector 2,9 of 73
1228,HAMILTON,268,Sector 2,9 of 73
1231,HAMILTON,266,Sector 2,9 of 73
1234,HAMILTON,258,Sector 2,9 of 73
1237,HAMILTON,244,Sector 2,9 of 73
1240,HAMILTON,240,Sector 2,9 of 73
1243,HAMILTON,221,Sector 2,9 of 73
1246,HAMILTON,205,Sector 2,9 of 73
1249,HAMILTON,197,Sector 2,9 of 73
1252,HAMILTON,189,Sector 2,9 of 73
1255,HAMILTON,180,Sector 2,9 of 73
1258,HAMILTON,175,Sector 2,9 of 73
1261,HAMILTON,167,Sector 2,9 of 73
1264,HAMILTON,160,Sector 2,9 of 73
1267,HAMILTON,151,Sector 2,9 of 73
1270,HAMILTON,143,Sector 2,9 of 73
1273,HAMILTON,140,Sector 2,9 of 73
1276,HAMILTON,136,Sector 2,9 of 73
1279,HAMILTON,133,Sector 2,9 of 73
1282,HAMILTON,132,Sector 2,9 of 73
1285,HAMILTON,127,Sector 2,9 of 73
1288,HAMILTON,122,Sector 2,9 of 73
1291,HAMILTON,122,Sector 2,9 of 73
1294,HAMILTON,119,Sector 2,9 of 73
1297,HAMILTON,118,Sector 2,9 of 73
1300,HAMILTON,116,Sector 2,9 of 73
1303,HAMILTON,114,Sector 2,9 of 73
1306,HAMILTON,112,Sector 2,9 of 73
1309,HAMILTON,111,Sector 2,9 of 73
1312,HAMILTON,110,Sector 2,9 of 73
1315,HAMILTON,108,Sector 2,9 of 73
1318,HAMILTON,108,Sector 2,9 of 73
1321,HAMILTON,107,Sector 2,9 of 73
1324,HAMILTON,105,Sector 2,9 of 73
1327,HAMILTON,104,Sector 2,9 of 73
1330,HAMILTON,103,Sector 2,9 of 73
1333,HAMILTON,103,Sector 2,9 of 73
1336,HAMILTON,103,Sector 2,9 of 73
1339,HAMILTON,103,Sector 2,9 of 73
1342,HAMILTON,103,Sector 2,9 of 73
1345,HAMILTON,103,Sector 2,9 of 73
1348,HAMILTON,103,Sector 2,9 of 73
1351,HAMILTON,103,Sector 2,9 of 73
1354,HAMILTON,104,Sector 2,9 of 73
1357,HAMILTON,105,Sector 2,9 of 73
1360,HAMILTON,105,Sector 2,9 of 73
1363,HAMILTON,107,Sector 2,9 of 73
1366,HAMILTON,109,Sector 2,9 of 73
1369,HAMILTON,111,Sector 2,9 of 73
1372,HAMILTON,113,Sector 2,9 of 73
1375,HAMILTON,115,Sector 2,9 of 73
1378,HAMILTON,118,Sector 2,9 of 73
1381,HAMILTON,120,Sector 2,9 of 73
1384,HAMILTON,121,Sector 2,9 of 73
1387,HAMILTON,125,Sector 2,9 of 73
1390,HAMILTON,128,Sector 2,9 of 73
1393,HAMILTON,150,Sector 2,9 of 73
1396,HAMILTON,152,Sector 2,9 of 73
1399,HAMILTON,155,Sector 2,9 of 73
1402,HAMILTON,161,Sector 2,9 of 73
1405,HAMILTON,164,Sector 2,9 of 73
1408,HAMILTON,169,Sector 2,9 of 73
1411,HAMILTON,172,Sector 2,9 of 73
1414,HAMILTON,174,Sector 2,9 of 73
1417,HAMILTON,179,Sector 2,9 of 73
1420,HAMILTON,184,Sector 2,9 of 73
1423,HAMILTON,185,Sector 2,9 of 73
1426,HAMILTON,191,Sector 2,9 of 73
1429,HAMILTON,193,Sector 2,9 of 73
1432,HAMILTON,195,Sector 2,9 of 73
1435,HAMILTON,197,Sector 2,9 of 73
1438,HAMILTON,199,Sector 2,9 of 73
1441,HAMILTON,202,Sector 2,9 of 73
1444,HAMILTON,207,Sector 2,9 of 73
1447,HAMILTON,209,Sector 2,9 of 73
1450,HAMILTON,212,Sector 2,9 of 73
1453,HAMILTON,214,Sector 2,9 of 73
1456,HAMILTON,215,Sector 2,9 of 73
1459,HAMILTON,219,Sector 2,9 of 73
1462,HAMILTON,221,Sector 2,9 of 73
1465,HAMILTON,224,Sector 2,9 of 73
1468,HAMILTON,225,Sector 2,9 of 73
1471,HAMILTON,226,Sector 2,9 of 73
1474,HAMILTON,227,Sector 2,9 of 73
1477,HAMILTON,228,Sector 2,9 of 73
1480,HAMILTON,230,Sector 2,9 of 73
1483,HAMILTON,231,Sector 2,9 of 73
1486,HAMILTON,232,Sector 2,9 of 73
1489,HAMILTON,234,Sector 2,9 of 73
1492,HAMILTON,235,Sector 2,9 of 73
1495,HAMILTON,236,Sector 2,9 of 73
1498,HAMILTON,237,Sector 2,9 of 73
1501,HAMILTON,239,Sector 2,9 of 73
1504,HAMILTON,240,Sector 2,9 of 73
1507,HAMILTON,241,Sector 2,9 of 73
1510,HAMILTON,241,Sector 2,9 of 73
1513,HAMILTON,242,Sector 2,9 of 73
1516,HAMILTON,243,Sector 2,9 of 73
1519,HAMILTON,244,Sector 2,9 of 73
1522,HAMILTON,245,Sector 2,9 of 73
1525,HAMILTON,246,Sector 2,9 of 73
1528,HAMILTON,247,Sector 2,9 of 73
1531,HAMILTON,248,Sector 2,9 of 73
1534,HAMILTON,248,Sector 2,9 of 73
1537,HAMILTON,248,Sector 2,9 of 73
1540,HAMILTON,248,Sector 2,9 of 73
1543,HAMILTON,249,Sector 2,9 of 73
1546,HAMILTON,250,Sector 2,9 of 73
1549,HAMILTON,251,Sector 2,9 of 73
1552,HAMILTON,251,Sector 2,9 of 73
1555,HAMILTON,251,Sector 2,9 of 73
1558,HAMILTON,251,Sector 2,9 of 73
1561,HAMILTON,252,Sector 2,9 of 73
1564,HAMILTON,252,Sector 2,9 of 73
1567,HAMILTON,252,Sector 2,9 of 73
1570,HAMILTON,252,Sector 2,9 of 73
1573,HAMILTON,253,Sector 2,9 of 73
1576,HAMILTON,253,Sector 2,9 of 73
1579,HAMILTON,253,Sector 2,9 of 73
1582,HAMILTON,250,Sector 2,9 of 73
1585,HAMILTON,249,Sector 2,9 of 73
1588,HAMILTON,247,Sector 2,9 of 73
1591,HAMILTON,243,Sector 2,9 of 73
1594,HAMILTON,235,Sector 2,9 of 73
1597,HAMILTON,230,Sector 2,9 of 73
1600,HAMILTON,227,Sector 2,9 of 73
1603,HAMILTON,221,Sector 2,9 of 73
1606,HAMILTON,216,Sector 2,9 of 73
1609,HAMILTON,213,Sector 2,9 of 73
1612,HAMILTON,210,Sector 2,9 of 73
1615,HAMILTON,203,Sector 2,9 of 73
1618,HAMILTON,200,Sector 2,9 of 73
1621,HAMILTON,197,Sector 2,9 of 73
1624,HAMILTON,195,Sector 2,9 of 73
1627,HAMILTON,187,Sector 2,9 of 73
1630,HAMILTON,187,Sector 2,9 of 73
1633,HAMILTON,187,Sector 2,9 of 73
1636,HAMILTON,187,Sector 2,9 of 73
1639,HAMILTON,184,Sector 2,9 of 73
1642,HAMILTON,182,Sector 2,9 of 73
1645,HAMILTON,180,Sector 2,9 of 73
1648,HAMILTON,178,Sector 2,9 of 73
1651,HAMILTON,178,Sector 2,9 of 73
1654,HAMILTON,178,Sector 2,9 of 73
1657,HAMILTON,176,Sector 2,9 of 73
1660,HAMILTON,176,Sector 2,9 of 73
1663,HAMILTON,176,Sector 2,9 of 73
1666,HAMILTON,176,Sector 2,9 of 73
1669,HAMILTON,176,Sector 2,9 of 73
1672,HAMILTON,178,Sector 2,9 of 73
1675,HAMILTON,181,Sector 2,9 of 73
1678,HAMILTON,183,Sector 2,9 of 73
1681,HAMILTON,184,Sector 2,9 of 73
1684,HAMILTON,185,Sector 2,9 of 73
1687,HAMILTON,187,Sector 2,9 of 73
1690,HAMILTON,189,Sector 2,9 of 73
1693,HAMILTON,192,Sector 2,9 of 73
1696,HAMILTON,192,Sector 2,9 of 73
1699,HAMILTON,194,Sector 2,9 of 73
1702,HAMILTON,197,Sector 2,9 of 73
1705,HAMILTON,200,Sector 2,9 of 73
1708,HAMILTON,202,Sector 2,9 of 73
1711,HAMILTON,206,Sector 2,9 of 73
1714,HAMILTON,208,Sector 2,9 of 73
1717,HAMILTON,210,Sector 2,9 of 73
1720,HAMILTON,213,Sector 2,9 of 73
1723,HAMILTON,215,Sector 2,9 of 73
1726,HAMILTON,218,Sector 2,9 of 73
1729,HAMILTON,220,Sector 2,9 of 73
1732,HAMILTON,221,Sector 2,9 of 73
1735,HAMILTON,223,Sector 2,9 of 73
1738,HAMILTON,225,Sector 2,9 of 73
1741,HAMILTON,226,Sector 2,9 of 73
1744,HAMILTON,227,Sector 2,9 of 73
1747,HAMILTON,230,Sector 2,9 of 73
1750,HAMILTON,232,Sector 2,9 of 73
1753,HAMILTON,233,Sector 2,9 of 73
1756,HAMILTON,235,Sector 2,9 of 73
1759,HAMILTON,236,Sector 2,9 of 73
1762,HAMILTON,237,Sector 2,9 of 73
1765,HAMILTON,238,Sector 3,9 of 73
1768,HAMILTON,239,Sector 3,9 of 73
1771,HAMILTON,239,Sector 3,9 of 73
1774,HAMILTON,240,Sector 3,9 of 73
1777,HAMILTON,240,Sector 3,9 of 73
1780,HAMILTON,238,Sector 3,9 of 73
1783,HAMILTON,237,Sector 3,9 of 73
1786,HAMILTON,233,Sector 3,9 of 73
1789,HAMILTON,230,Sector 3,9 of 73
1792,HAMILTON,225,Sector 3,9 of 73
1795,HAMILTON,222,Sector 3,9 of 73
1798,HAMILTON,220,Sector 3,9 of 73
1801,HAMILTON,217,Sector 3,9 of 73
1804,HAMILTON,214,Sector 3,9 of 73
1807,HAMILTON,211,Sector 3,9 of 73
1810,HAMILTON,211,Sector 3,9 of 73
1813,HAMILTON,209,Sector 3,9 of 73
1816,HAMILTON,207,Sector 3,9 of 73
1819,HAMILTON,203,Sector 3,9 of 73
1822,HAMILTON,199,Sector 3,9 of 73
1825,HAMILTON,196,Sector 3,9 of 73
1828,HAMILTON,196,Sector 3,9 of 73
1831,HAMILTON,194,Sector 3,9 of 73
1834,HAMILTON,195,Sector 3,9 of 73
1837,HAMILTON,195,Sector 3,9 of 73
1840,HAMILTON,196,Sector 3,9 of 73
1843,HAMILTON,196,Sector 3,9 of 73
1846,HAMILTON,197,Sector 3,9 of 73
1849,HAMILTON,199,Sector 3,9 of 73
1852,HAMILTON,199,Sector 3,9 of 73
1855,HAMILTON,201,Sector 3,9 of 73
1858,HAMILTON,202,Sector 3,9 of 73
1861,HAMILTON,203,Sector 3,9 of 73
1864,HAMILTON,205,Sector 3,9 of 73
1867,HAMILTON,207,Sector 3,9 of 73
1870,HAMILTON,207,Sector 3,9 of 73
1873,HAMILTON,209,Sector 3,9 of 73
1876,HAMILTON,210,Sector 3,9 of 73
1879,HAMILTON,211,Sector 3,9 of 73
1882,HAMILTON,214,Sector 3,9 of 73
1885,HAMILTON,217,Sector 3,9 of 73
