,Frame,Driver,Speed,Sector,Lap,Time,T_Delta
0,389,NORRIS,274,Sector 1,Q1,1:04.345,0.029962885154061626
0,390,NORRIS,275,Sector 1,Q1,1:04.345,0.029962885154061626
0,391,NORRIS,275,Sector 1,Q1,1:04.345,0.029962885154061626
0,392,NORRIS,275,Sector 1,Q1,1:04.345,0.029962885154061626
0,393,NORRIS,275,Sector 1,Q1,1:04.345,0.029962885154061626
0,394,NORRIS,276,Sector 1,Q1,1:04.345,0.029962885154061626
0,395,NORRIS,276,Sector 1,Q1,1:04.345,0.029962885154061626
0,396,NORRIS,276,Sector 1,Q1,1:04.345,0.029962885154061626
0,397,NORRIS,276,Sector 1,Q1,1:04.345,0.029962885154061626
0,398,NORRIS,276,Sector 1,Q1,1:04.345,0.029962885154061626
0,399,NORRIS,277,Sector 1,Q1,1:04.345,0.029962885154061626
0,400,NORRIS,277,Sector 1,Q1,1:04.345,0.029962885154061626
0,401,NORRIS,279,Sector 1,Q1,1:04.345,0.029962885154061626
0,402,NORRIS,279,Sector 1,Q1,1:04.345,0.029962885154061626
0,403,NORRIS,280,Sector 1,Q1,1:04.345,0.029962885154061626
0,404,NORRIS,281,Sector 1,Q1,1:04.345,0.029962885154061626
0,405,NORRIS,282,Sector 1,Q1,1:04.345,0.029962885154061626
0,406,NORRIS,282,Sector 1,Q1,1:04.345,0.029962885154061626
0,407,NORRIS,284,Sector 1,Q1,1:04.345,0.029962885154061626
0,408,NORRIS,284,Sector 1,Q1,1:04.345,0.029962885154061626
0,409,NORRIS,285,Sector 1,Q1,1:04.345,0.029962885154061626
0,410,NORRIS,285,Sector 1,Q1,1:04.345,0.029962885154061626
0,411,NORRIS,285,Sector 1,Q1,1:04.345,0.029962885154061626
0,412,NORRIS,286,Sector 1,Q1,1:04.345,0.029962885154061626
0,413,NORRIS,286,Sector 1,Q1,1:04.345,0.029962885154061626
0,414,NORRIS,287,Sector 1,Q1,1:04.345,0.029962885154061626
0,415,NORRIS,288,Sector 1,Q1,1:04.345,0.029962885154061626
0,416,NORRIS,288,Sector 1,Q1,1:04.345,0.029962885154061626
0,417,NORRIS,288,Sector 1,Q1,1:04.345,0.029962885154061626
0,418,NORRIS,289,Sector 1,Q1,1:04.345,0.029962885154061626
0,419,NORRIS,289,Sector 1,Q1,1:04.345,0.029962885154061626
0,420,NORRIS,289,Sector 1,Q1,1:04.345,0.029962885154061626
0,421,NORRIS,289,Sector 1,Q1,1:04.345,0.029962885154061626
0,422,NORRIS,290,Sector 1,Q1,1:04.345,0.029962885154061626
0,423,NORRIS,290,Sector 1,Q1,1:04.345,0.029962885154061626
0,424,NORRIS,291,Sector 1,Q1,1:04.345,0.029962885154061626
0,425,NORRIS,292,Sector 1,Q1,1:04.345,0.029962885154061626
0,426,NORRIS,292,Sector 1,Q1,1:04.345,0.029962885154061626
0,427,NORRIS,293,Sector 1,Q1,1:04.345,0.029962885154061626
0,428,NORRIS,294,Sector 1,Q1,1:04.345,0.029962885154061626
0,429,NORRIS,294,Sector 1,Q1,1:04.345,0.029962885154061626
0,430,NORRIS,295,Sector 1,Q1,1:04.345,0.029962885154061626
