,Frame,Driver,Speed,Sector,Lap,Time,T_Delta
0,379,RICCIARDO,165,Sector 1,Q1,1:04.977,0.029291531
0,380,RICCIARDO,167,Sector 1,Q1,1:04.977,0.029291531
0,381,RICCIARDO,167,Sector 1,Q1,1:04.977,0.029291531
0,382,RICCIARDO,170,Sector 1,Q1,1:04.977,0.029291531
0,383,RICCIARDO,170,Sector 1,Q1,1:04.977,0.029291531
0,384,RICCIARDO,171,Sector 1,Q1,1:04.977,0.029291531
0,385,RICCIARDO,171,Sector 1,Q1,1:04.977,0.029291531
0,386,RICCIARDO,175,Sector 1,Q1,1:04.977,0.029291531
0,387,RICCIARDO,176,Sector 1,Q1,1:04.977,0.029291531
0,388,RICCIARDO,176,Sector 1,Q1,1:04.977,0.029291531
0,389,RICCIARDO,176,Sector 1,Q1,1:04.977,0.029291531
0,390,RICCIARDO,180,Sector 1,Q1,1:04.977,0.029291531
0,391,RICCIARDO,182,Sector 1,Q1,1:04.977,0.029291531
0,392,RICCIARDO,184,Sector 1,Q1,1:04.977,0.029291531
0,393,RICCIARDO,185,Sector 1,Q1,1:04.977,0.029291531
0,394,RICCIARDO,185,Sector 1,Q1,1:04.977,0.029291531
0,395,RICCIARDO,185,Sector 1,Q1,1:04.977,0.029291531
0,396,RICCIARDO,188,Sector 1,Q1,1:04.977,0.029291531
0,397,RICCIARDO,190,Sector 1,Q1,1:04.977,0.029291531
0,398,RICCIARDO,190,Sector 1,Q1,1:04.977,0.029291531
0,399,RICCIARDO,193,Sector 1,Q1,1:04.977,0.029291531
0,400,RICCIARDO,193,Sector 1,Q1,1:04.977,0.029291531
0,401,RICCIARDO,194,Sector 1,Q1,1:04.977,0.029291531
0,402,RICCIARDO,194,Sector 1,Q1,1:04.977,0.029291531
0,403,RICCIARDO,194,Sector 1,Q1,1:04.977,0.029291531
0,404,RICCIARDO,196,Sector 1,Q1,1:04.977,0.029291531
0,405,RICCIARDO,197,Sector 1,Q1,1:04.977,0.029291531
0,406,RICCIARDO,197,Sector 1,Q1,1:04.977,0.029291531
0,407,RICCIARDO,199,Sector 1,Q1,1:04.977,0.029291531
0,408,RICCIARDO,199,Sector 1,Q1,1:04.977,0.029291531
0,409,RICCIARDO,200,Sector 1,Q1,1:04.977,0.029291531
0,410,RICCIARDO,200,Sector 1,Q1,1:04.977,0.029291531
0,411,RICCIARDO,201,Sector 1,Q1,1:04.977,0.029291531
0,412,RICCIARDO,201,Sector 1,Q1,1:04.977,0.029291531
0,413,RICCIARDO,201,Sector 1,Q1,1:04.977,0.029291531
0,414,RICCIARDO,202,Sector 1,Q1,1:04.977,0.029291531
0,415,RICCIARDO,202,Sector 1,Q1,1:04.977,0.029291531
0,416,RICCIARDO,202,Sector 1,Q1,1:04.977,0.029291531
0,417,RICCIARDO,203,Sector 1,Q1,1:04.977,0.029291531
0,418,RICCIARDO,203,Sector 1,Q1,1:04.977,0.029291531
0,419,RICCIARDO,204,Sector 1,Q1,1:04.977,0.029291531
0,420,RICCIARDO,204,Sector 1,Q1,1:04.977,0.029291531
0,421,RICCIARDO,207,Sector 1,Q1,1:04.977,0.029291531
0,422,RICCIARDO,209,Sector 1,Q1,1:04.977,0.029291531
0,423,RICCIARDO,209,Sector 1,Q1,1:04.977,0.029291531
0,424,RICCIARDO,211,Sector 1,Q1,1:04.977,0.029291531
0,425,RICCIARDO,211,Sector 1,Q1,1:04.977,0.029291531
0,426,RICCIARDO,215,Sector 1,Q1,1:04.977,0.029291531
0,427,RICCIARDO,217,Sector 1,Q1,1:04.977,0.029291531
0,428,RICCIARDO,217,Sector 1,Q1,1:04.977,0.029291531
0,429,RICCIARDO,219,Sector 1,Q1,1:04.977,0.029291531
0,430,RICCIARDO,221,Sector 1,Q1,1:04.977,0.029291531
0,431,RICCIARDO,221,Sector 1,Q1,1:04.977,0.029291531
0,432,RICCIARDO,221,Sector 1,Q1,1:04.977,0.029291531
0,433,RICCIARDO,228,Sector 1,Q1,1:04.977,0.029291531
0,434,RICCIARDO,229,Sector 1,Q1,1:04.977,0.029291531
0,435,RICCIARDO,229,Sector 1,Q1,1:04.977,0.029291531
0,436,RICCIARDO,229,Sector 1,Q1,1:04.977,0.029291531
0,437,RICCIARDO,230,Sector 1,Q1,1:04.977,0.029291531
0,438,RICCIARDO,230,Sector 1,Q1,1:04.977,0.029291531
0,439,RICCIARDO,231,Sector 1,Q1,1:04.977,0.029291531
0,440,RICCIARDO,231,Sector 1,Q1,1:04.977,0.029291531
0,441,RICCIARDO,233,Sector 1,Q1,1:04.977,0.029291531
0,442,RICCIARDO,234,Sector 1,Q1,1:04.977,0.029291531
0,443,RICCIARDO,234,Sector 1,Q1,1:04.977,0.029291531
0,444,RICCIARDO,234,Sector 1,Q1,1:04.977,0.029291531
0,445,RICCIARDO,235,Sector 1,Q1,1:04.977,0.029291531
0,446,RICCIARDO,236,Sector 1,Q1,1:04.977,0.029291531
0,447,RICCIARDO,237,Sector 1,Q1,1:04.977,0.029291531
0,448,RICCIARDO,237,Sector 1,Q1,1:04.977,0.029291531
0,449,RICCIARDO,239,Sector 1,Q1,1:04.977,0.029291531
0,450,RICCIARDO,240,Sector 1,Q1,1:04.977,0.029291531
0,451,RICCIARDO,241,Sector 1,Q1,1:04.977,0.029291531
0,452,RICCIARDO,242,Sector 1,Q1,1:04.977,0.029291531
0,453,RICCIARDO,242,Sector 1,Q1,1:04.977,0.029291531
0,454,RICCIARDO,242,Sector 1,Q1,1:04.977,0.029291531
0,455,RICCIARDO,244,Sector 1,Q1,1:04.977,0.029291531
0,456,RICCIARDO,244,Sector 1,Q1,1:04.977,0.029291531
0,457,RICCIARDO,247,Sector 1,Q1,1:04.977,0.029291531
0,458,RICCIARDO,247,Sector 1,Q1,1:04.977,0.029291531
0,459,RICCIARDO,247,Sector 1,Q1,1:04.977,0.029291531
0,460,RICCIARDO,249,Sector 1,Q1,1:04.977,0.029291531
0,461,RICCIARDO,249,Sector 1,Q1,1:04.977,0.029291531
0,462,RICCIARDO,249,Sector 1,Q1,1:04.977,0.029291531
0,463,RICCIARDO,249,Sector 1,Q1,1:04.977,0.029291531
0,464,RICCIARDO,249,Sector 1,Q1,1:04.977,0.029291531
0,465,RICCIARDO,251,Sector 1,Q1,1:04.977,0.029291531
0,466,RICCIARDO,251,Sector 1,Q1,1:04.977,0.029291531
0,467,RICCIARDO,253,Sector 1,Q1,1:04.977,0.029291531
0,468,RICCIARDO,254,Sector 1,Q1,1:04.977,0.029291531
0,469,RICCIARDO,254,Sector 1,Q1,1:04.977,0.029291531
0,470,RICCIARDO,256,Sector 1,Q1,1:04.977,0.029291531
0,471,RICCIARDO,256,Sector 1,Q1,1:04.977,0.029291531
0,472,RICCIARDO,258,Sector 1,Q1,1:04.977,0.029291531
0,473,RICCIARDO,258,Sector 1,Q1,1:04.977,0.029291531
0,474,RICCIARDO,260,Sector 1,Q1,1:04.977,0.029291531
0,475,RICCIARDO,260,Sector 1,Q1,1:04.977,0.029291531
0,476,RICCIARDO,261,Sector 1,Q1,1:04.977,0.029291531
0,477,RICCIARDO,261,Sector 1,Q1,1:04.977,0.029291531
0,478,RICCIARDO,262,Sector 1,Q1,1:04.977,0.029291531
0,479,RICCIARDO,262,Sector 1,Q1,1:04.977,0.029291531
0,480,RICCIARDO,263,Sector 1,Q1,1:04.977,0.029291531
0,481,RICCIARDO,263,Sector 1,Q1,1:04.977,0.029291531
0,482,RICCIARDO,264,Sector 1,Q1,1:04.977,0.029291531
0,483,RICCIARDO,264,Sector 1,Q1,1:04.977,0.029291531
0,484,RICCIARDO,265,Sector 1,Q1,1:04.977,0.029291531
0,485,RICCIARDO,265,Sector 1,Q1,1:04.977,0.029291531
0,486,RICCIARDO,265,Sector 1,Q1,1:04.977,0.029291531
0,487,RICCIARDO,265,Sector 1,Q1,1:04.977,0.029291531
0,488,RICCIARDO,267,Sector 1,Q1,1:04.977,0.029291531
0,489,RICCIARDO,267,Sector 1,Q1,1:04.977,0.029291531
0,490,RICCIARDO,268,Sector 1,Q1,1:04.977,0.029291531
0,491,RICCIARDO,268,Sector 1,Q1,1:04.977,0.029291531
0,492,RICCIARDO,269,Sector 1,Q1,1:04.977,0.029291531
0,493,RICCIARDO,269,Sector 1,Q1,1:04.977,0.029291531
0,494,RICCIARDO,270,Sector 1,Q1,1:04.977,0.029291531
0,495,RICCIARDO,270,Sector 1,Q1,1:04.977,0.029291531
0,496,RICCIARDO,270,Sector 1,Q1,1:04.977,0.029291531
0,497,RICCIARDO,271,Sector 1,Q1,1:04.977,0.029291531
0,498,RICCIARDO,271,Sector 1,Q1,1:04.977,0.029291531
0,499,RICCIARDO,272,Sector 1,Q1,1:04.977,0.029291531
0,500,RICCIARDO,272,Sector 1,Q1,1:04.977,0.029291531
0,501,RICCIARDO,274,Sector 1,Q1,1:04.977,0.029291531
0,502,RICCIARDO,274,Sector 1,Q1,1:04.977,0.029291531
0,503,RICCIARDO,274,Sector 1,Q1,1:04.977,0.029291531
0,504,RICCIARDO,276,Sector 1,Q1,1:04.977,0.029291531
0,505,RICCIARDO,276,Sector 1,Q1,1:04.977,0.029291531
0,506,RICCIARDO,276,Sector 1,Q1,1:04.977,0.029291531
0,507,RICCIARDO,278,Sector 1,Q1,1:04.977,0.029291531
0,508,RICCIARDO,278,Sector 1,Q1,1:04.977,0.029291531
0,509,RICCIARDO,278,Sector 1,Q1,1:04.977,0.029291531
0,510,RICCIARDO,279,Sector 1,Q1,1:04.977,0.029291531
0,511,RICCIARDO,279,Sector 1,Q1,1:04.977,0.029291531
0,512,RICCIARDO,279,Sector 1,Q1,1:04.977,0.029291531
0,513,RICCIARDO,280,Sector 1,Q1,1:04.977,0.029291531
0,514,RICCIARDO,281,Sector 1,Q1,1:04.977,0.029291531
0,515,RICCIARDO,281,Sector 1,Q1,1:04.977,0.029291531
0,516,RICCIARDO,282,Sector 1,Q1,1:04.977,0.029291531
0,517,RICCIARDO,282,Sector 1,Q1,1:04.977,0.029291531
0,518,RICCIARDO,283,Sector 1,Q1,1:04.977,0.029291531
0,519,RICCIARDO,283,Sector 1,Q1,1:04.977,0.029291531
0,520,RICCIARDO,283,Sector 1,Q1,1:04.977,0.029291531
0,521,RICCIARDO,283,Sector 1,Q1,1:04.977,0.029291531
0,522,RICCIARDO,284,Sector 1,Q1,1:04.977,0.029291531
0,523,RICCIARDO,284,Sector 1,Q1,1:04.977,0.029291531
0,524,RICCIARDO,284,Sector 1,Q1,1:04.977,0.029291531
0,525,RICCIARDO,285,Sector 1,Q1,1:04.977,0.029291531
0,526,RICCIARDO,286,Sector 1,Q1,1:04.977,0.029291531
0,527,RICCIARDO,286,Sector 1,Q1,1:04.977,0.029291531
0,528,RICCIARDO,286,Sector 1,Q1,1:04.977,0.029291531
0,529,RICCIARDO,286,Sector 1,Q1,1:04.977,0.029291531
