,Frame,Driver,Speed,Sector,Lap,Time,T_Delta
0,329,HAMILTON,147,Sector 1,Q2,1:04.258,0.029549221317331047
0,330,HAMILTON,148,Sector 1,Q2,1:04.258,0.029549221317331047
0,331,HAMILTON,148,Sector 1,Q2,1:04.258,0.029549221317331047
0,332,HAMILTON,148,Sector 1,Q2,1:04.258,0.029549221317331047
0,333,HAMILTON,148,Sector 1,Q2,1:04.258,0.029549221317331047
0,334,HAMILTON,150,Sector 1,Q2,1:04.258,0.029549221317331047
0,335,HAMILTON,150,Sector 1,Q2,1:04.258,0.029549221317331047
0,336,HAMILTON,150,Sector 1,Q2,1:04.258,0.029549221317331047
0,337,HAMILTON,152,Sector 1,Q2,1:04.258,0.029549221317331047
0,338,HAMILTON,154,Sector 1,Q2,1:04.258,0.029549221317331047
0,339,HAMILTON,155,Sector 1,Q2,1:04.258,0.029549221317331047
0,340,HAMILTON,156,Sector 1,Q2,1:04.258,0.029549221317331047
0,341,HAMILTON,156,Sector 1,Q2,1:04.258,0.029549221317331047
0,342,HAMILTON,156,Sector 1,Q2,1:04.258,0.029549221317331047
0,343,HAMILTON,159,Sector 1,Q2,1:04.258,0.029549221317331047
0,344,HAMILTON,159,Sector 1,Q2,1:04.258,0.029549221317331047
0,345,HAMILTON,159,Sector 1,Q2,1:04.258,0.029549221317331047
0,346,HAMILTON,162,Sector 1,Q2,1:04.258,0.029549221317331047
0,347,HAMILTON,164,Sector 1,Q2,1:04.258,0.029549221317331047
0,348,HAMILTON,166,Sector 1,Q2,1:04.258,0.029549221317331047
0,349,HAMILTON,166,Sector 1,Q2,1:04.258,0.029549221317331047
0,350,HAMILTON,170,Sector 1,Q2,1:04.258,0.029549221317331047
0,351,HAMILTON,170,Sector 1,Q2,1:04.258,0.029549221317331047
0,352,HAMILTON,170,Sector 1,Q2,1:04.258,0.029549221317331047
0,353,HAMILTON,173,Sector 1,Q2,1:04.258,0.029549221317331047
0,354,HAMILTON,173,Sector 1,Q2,1:04.258,0.029549221317331047
0,355,HAMILTON,173,Sector 1,Q2,1:04.258,0.029549221317331047
0,356,HAMILTON,177,Sector 1,Q2,1:04.258,0.029549221317331047
0,357,HAMILTON,179,Sector 1,Q2,1:04.258,0.029549221317331047
0,358,HAMILTON,179,Sector 1,Q2,1:04.258,0.029549221317331047
0,359,HAMILTON,179,Sector 1,Q2,1:04.258,0.029549221317331047
0,360,HAMILTON,182,Sector 1,Q2,1:04.258,0.029549221317331047
0,361,HAMILTON,182,Sector 1,Q2,1:04.258,0.029549221317331047
0,362,HAMILTON,182,Sector 1,Q2,1:04.258,0.029549221317331047
0,363,HAMILTON,183,Sector 1,Q2,1:04.258,0.029549221317331047
0,364,HAMILTON,183,Sector 1,Q2,1:04.258,0.029549221317331047
0,365,HAMILTON,183,Sector 1,Q2,1:04.258,0.029549221317331047
0,366,HAMILTON,183,Sector 1,Q2,1:04.258,0.029549221317331047
0,367,HAMILTON,183,Sector 1,Q2,1:04.258,0.029549221317331047
