Unnamed: 0,Frame,Driver,Speed,Sector,Lap,Lap Time,T_Delta
158,213,VERSTAPPEN,294,Sector 1,Practice 1,1:27.035,0.028558715
159,214,VERSTAPPEN,294,Sector 1,Practice 1,1:27.035,0.028558715
160,215,VERSTAPPEN,294,Sector 1,Practice 1,1:27.035,0.028558715
161,216,VERSTAPPEN,293,Sector 1,Practice 1,1:27.035,0.028558715
162,217,VERSTAPPEN,293,Sector 1,Practice 1,1:27.035,0.028558715
163,218,VERSTAPPEN,293,Sector 1,Practice 1,1:27.035,0.028558715
164,219,VERSTAPPEN,293,Sector 1,Practice 1,1:27.035,0.028558715
165,220,VERSTAPPEN,293,Sector 1,Practice 1,1:27.035,0.028558715
166,221,VERSTAPPEN,293,Sector 1,Practice 1,1:27.035,0.028558715
167,222,VERSTAPPEN,293,Sector 1,Practice 1,1:27.035,0.028558715
168,223,VERSTAPPEN,293,Sector 1,Practice 1,1:27.035,0.028558715
169,224,VERSTAPPEN,293,Sector 1,Practice 1,1:27.035,0.028558715
170,225,VERSTAPPEN,293,Sector 1,Practice 1,1:27.035,0.028558715
171,226,VERSTAPPEN,292,Sector 1,Practice 1,1:27.035,0.028558715
172,227,VERSTAPPEN,292,Sector 1,Practice 1,1:27.035,0.028558715
173,228,VERSTAPPEN,292,Sector 1,Practice 1,1:27.035,0.028558715
174,229,VERSTAPPEN,292,Sector 1,Practice 1,1:27.035,0.028558715
175,230,VERSTAPPEN,292,Sector 1,Practice 1,1:27.035,0.028558715
176,231,VERSTAPPEN,292,Sector 1,Practice 1,1:27.035,0.028558715
177,232,VERSTAPPEN,292,Sector 1,Practice 1,1:27.035,0.028558715
178,233,VERSTAPPEN,292,Sector 1,Practice 1,1:27.035,0.028558715
179,234,VERSTAPPEN,291,Sector 1,Practice 1,1:27.035,0.028558715
180,235,VERSTAPPEN,291,Sector 1,Practice 1,1:27.035,0.028558715
181,236,VERSTAPPEN,291,Sector 1,Practice 1,1:27.035,0.028558715
182,237,VERSTAPPEN,291,Sector 1,Practice 1,1:27.035,0.028558715
183,238,VERSTAPPEN,291,Sector 1,Practice 1,1:27.035,0.028558715
184,239,VERSTAPPEN,291,Sector 1,Practice 1,1:27.035,0.028558715
185,240,VERSTAPPEN,291,Sector 1,Practice 1,1:27.035,0.028558715
186,241,VERSTAPPEN,290,Sector 1,Practice 1,1:27.035,0.028558715
187,242,VERSTAPPEN,290,Sector 1,Practice 1,1:27.035,0.028558715
188,243,VERSTAPPEN,290,Sector 1,Practice 1,1:27.035,0.028558715
189,244,VERSTAPPEN,290,Sector 1,Practice 1,1:27.035,0.028558715
190,245,VERSTAPPEN,290,Sector 1,Practice 1,1:27.035,0.028558715
191,246,VERSTAPPEN,290,Sector 1,Practice 1,1:27.035,0.028558715
192,247,VERSTAPPEN,289,Sector 1,Practice 1,1:27.035,0.028558715
193,248,VERSTAPPEN,289,Sector 1,Practice 1,1:27.035,0.028558715
194,249,VERSTAPPEN,289,Sector 1,Practice 1,1:27.035,0.028558715
195,250,VERSTAPPEN,289,Sector 1,Practice 1,1:27.035,0.028558715
196,251,VERSTAPPEN,289,Sector 1,Practice 1,1:27.035,0.028558715
197,252,VERSTAPPEN,289,Sector 1,Practice 1,1:27.035,0.028558715
198,253,VERSTAPPEN,289,Sector 1,Practice 1,1:27.035,0.028558715
199,254,VERSTAPPEN,289,Sector 1,Practice 1,1:27.035,0.028558715
200,255,VERSTAPPEN,289,Sector 1,Practice 1,1:27.035,0.028558715
201,256,VERSTAPPEN,289,Sector 1,Practice 1,1:27.035,0.028558715
202,257,VERSTAPPEN,288,Sector 1,Practice 1,1:27.035,0.028558715
203,258,VERSTAPPEN,288,Sector 1,Practice 1,1:27.035,0.028558715
204,259,VERSTAPPEN,288,Sector 1,Practice 1,1:27.035,0.028558715
205,260,VERSTAPPEN,288,Sector 1,Practice 1,1:27.035,0.028558715
206,261,VERSTAPPEN,288,Sector 1,Practice 1,1:27.035,0.028558715
207,262,VERSTAPPEN,288,Sector 1,Practice 1,1:27.035,0.028558715
208,263,VERSTAPPEN,288,Sector 1,Practice 1,1:27.035,0.028558715
209,264,VERSTAPPEN,288,Sector 1,Practice 1,1:27.035,0.028558715
210,265,VERSTAPPEN,288,Sector 1,Practice 1,1:27.035,0.028558715
211,266,VERSTAPPEN,288,Sector 1,Practice 1,1:27.035,0.028558715
212,267,VERSTAPPEN,288,Sector 1,Practice 1,1:27.035,0.028558715
213,268,VERSTAPPEN,288,Sector 1,Practice 1,1:27.035,0.028558715
214,269,VERSTAPPEN,288,Sector 1,Practice 1,1:27.035,0.028558715
215,270,VERSTAPPEN,288,Sector 1,Practice 1,1:27.035,0.028558715
216,271,VERSTAPPEN,288,Sector 1,Practice 1,1:27.035,0.028558715
217,272,VERSTAPPEN,288,Sector 1,Practice 1,1:27.035,0.028558715
218,273,VERSTAPPEN,288,Sector 1,Practice 1,1:27.035,0.028558715
219,274,VERSTAPPEN,288,Sector 1,Practice 1,1:27.035,0.028558715
220,275,VERSTAPPEN,288,Sector 1,Practice 1,1:27.035,0.028558715
221,276,VERSTAPPEN,288,Sector 1,Practice 1,1:27.035,0.028558715
222,277,VERSTAPPEN,288,Sector 1,Practice 1,1:27.035,0.028558715
223,278,VERSTAPPEN,288,Sector 1,Practice 1,1:27.035,0.028558715
224,279,VERSTAPPEN,288,Sector 1,Practice 1,1:27.035,0.028558715
225,280,VERSTAPPEN,288,Sector 1,Practice 1,1:27.035,0.028558715
226,281,VERSTAPPEN,288,Sector 1,Practice 1,1:27.035,0.028558715
227,282,VERSTAPPEN,288,Sector 1,Practice 1,1:27.035,0.028558715
228,283,VERSTAPPEN,288,Sector 1,Practice 1,1:27.035,0.028558715
229,284,VERSTAPPEN,288,Sector 1,Practice 1,1:27.035,0.028558715
230,285,VERSTAPPEN,288,Sector 1,Practice 1,1:27.035,0.028558715
231,286,VERSTAPPEN,288,Sector 1,Practice 1,1:27.035,0.028558715
232,287,VERSTAPPEN,288,Sector 1,Practice 1,1:27.035,0.028558715
233,288,VERSTAPPEN,288,Sector 1,Practice 1,1:27.035,0.028558715
234,289,VERSTAPPEN,288,Sector 1,Practice 1,1:27.035,0.028558715
235,290,VERSTAPPEN,288,Sector 1,Practice 1,1:27.035,0.028558715
236,291,VERSTAPPEN,290,Sector 1,Practice 1,1:27.035,0.028558715
237,292,VERSTAPPEN,291,Sector 1,Practice 1,1:27.035,0.028558715
